epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,9,,0.4893777072429657,,,,,
0,,19,,0.3300867974758148,,,,,
0,,29,,0.298404723405838,,,,,
0,,39,,0.2452768087387085,,,,,
0,,49,,0.22874218225479126,,,,,
0,,59,,0.2065417617559433,,,,,
0,,69,,0.17868298292160034,,,,,
0,,79,,0.1860341578722,,,,,
0,,89,,0.1641070395708084,,,,,
0,,99,,0.1489984095096588,,,,,
0,,109,,0.15712471306324005,,,,,
0,,119,,0.16171914339065552,,,,,
0,,129,,0.153936505317688,,,,,
0,,139,,0.15209044516086578,,,,,
0,,149,,0.1510920226573944,,,,,
0,,159,,0.15751786530017853,,,,,
0,,169,,0.1473493129014969,,,,,
0,,179,,0.14349223673343658,,,,,
0,,189,,0.1455613523721695,,,,,
0,,199,,0.1405150443315506,,,,,
0,,209,,0.1441045105457306,,,,,
0,,219,,0.13345642387866974,,,,,
0,,229,,0.14519397914409637,,,,,
0,,239,,0.1392924040555954,,,,,
0,,249,,0.13671745359897614,,,,,
0,,259,,0.140561044216156,,,,,
0,,269,,0.13514091074466705,,,,,
0,,279,,0.13881053030490875,,,,,
0,,289,,0.135881707072258,,,,,
0,,299,,0.14911793172359467,,,,,
0,,309,,0.1454266756772995,,,,,
0,,319,,0.1466921716928482,,,,,
0,,324,,,0.17903177440166473,0.7521501183509827,0.26033106446266174,0.4277972877025604,0.1102646067738533
0,,324,0.18615497648715973,,,,,,
,0.001,325,,,,,,,
1,,329,,0.14042165875434875,,,,,
1,,339,,0.14012129604816437,,,,,
1,,349,,0.13503368198871613,,,,,
1,,359,,0.13652150332927704,,,,,
1,,369,,0.134628027677536,,,,,
1,,379,,0.1373729705810547,,,,,
1,,389,,0.13788063824176788,,,,,
1,,399,,0.13603836297988892,,,,,
1,,409,,0.132080540060997,,,,,
1,,419,,0.15067529678344727,,,,,
1,,429,,0.13700275123119354,,,,,
1,,439,,0.13980412483215332,,,,,
1,,449,,0.13920581340789795,,,,,
1,,459,,0.14423900842666626,,,,,
1,,469,,0.14710034430027008,,,,,
1,,479,,0.13658080995082855,,,,,
1,,489,,0.13721922039985657,,,,,
1,,499,,0.1467478722333908,,,,,
1,,509,,0.13207070529460907,,,,,
1,,519,,0.14086245000362396,,,,,
1,,529,,0.13374190032482147,,,,,
1,,539,,0.13573169708251953,,,,,
1,,549,,0.1367037147283554,,,,,
1,,559,,0.13505180180072784,,,,,
1,,569,,0.13275322318077087,,,,,
1,,579,,0.14120949804782867,,,,,
1,,589,,0.13784009218215942,,,,,
1,,599,,0.1352294534444809,,,,,
1,,609,,0.12766961753368378,,,,,
1,,619,,0.1458117514848709,,,,,
1,,629,,0.13791896402835846,,,,,
1,,639,,0.13680554926395416,,,,,
1,,649,,0.13804756104946136,,,,,
1,,649,,,0.17427420616149902,0.7627313733100891,0.26005005836486816,0.4292494058609009,0.1109560951590538
1,,649,0.1384555548429489,,,,,,
