epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
2,,819,,0.1371607929468155,,,,,
2,,829,,0.13262787461280823,,,,,
2,,839,,0.13531531393527985,,,,,
2,,849,,0.13835987448692322,,,,,
2,,859,,0.14102032780647278,,,,,
2,,869,,0.13386981189250946,,,,,
2,,879,,0.13534295558929443,,,,,
2,,889,,0.14258480072021484,,,,,
2,,899,,0.1316906213760376,,,,,
2,,909,,0.13971582055091858,,,,,
2,,919,,0.1360311359167099,,,,,
2,,929,,0.13331951200962067,,,,,
2,,939,,0.1304882913827896,,,,,
2,,949,,0.13147322833538055,,,,,
2,,959,,0.1350954920053482,,,,,
2,,969,,0.13392680883407593,,,,,
2,,974,,,0.17430780827999115,0.7007569670677185,0.2543480098247528,0.374823659658432,0.10640695691108704
2,,974,0.13676206767559052,,,,,,
,0.001,975,,,,,,,
3,,979,,0.13696299493312836,,,,,
3,,989,,0.13101433217525482,,,,,
3,,999,,0.13947033882141113,,,,,
3,,1009,,0.13660340011119843,,,,,
3,,1019,,0.1345401555299759,,,,,
3,,1029,,0.13754995167255402,,,,,
3,,1039,,0.13501794636249542,,,,,
3,,1049,,0.13256214559078217,,,,,
3,,1059,,0.13366222381591797,,,,,
3,,1069,,0.13448010385036469,,,,,
3,,1079,,0.1340155154466629,,,,,
3,,1089,,0.13325464725494385,,,,,
3,,1099,,0.13373105227947235,,,,,
3,,1109,,0.1338692009449005,,,,,
3,,1119,,0.15118633210659027,,,,,
3,,1129,,0.13429300487041473,,,,,
3,,1139,,0.1345779001712799,,,,,
3,,1149,,0.1428106278181076,,,,,
3,,1159,,0.13158249855041504,,,,,
3,,1169,,0.14088661968708038,,,,,
3,,1179,,0.13822448253631592,,,,,
3,,1189,,0.13666106760501862,,,,,
3,,1199,,0.13721835613250732,,,,,
3,,1209,,0.1343793123960495,,,,,
3,,1219,,0.13385318219661713,,,,,
3,,1229,,0.140633687376976,,,,,
3,,1239,,0.13275261223316193,,,,,
3,,1249,,0.13218854367733002,,,,,
3,,1259,,0.14056314527988434,,,,,
3,,1269,,0.12616084516048431,,,,,
3,,1279,,0.13759176433086395,,,,,
3,,1289,,0.13199280202388763,,,,,
3,,1299,,0.13442225754261017,,,,,
3,,1299,,,0.17909850180149078,0.7912930846214294,0.27126121520996094,0.49235108494758606,0.1089511439204216
3,,1299,0.13613849878311157,,,,,,
,0.001,1300,,,,,,,
4,,1309,,0.13310058414936066,,,,,
4,,1319,,0.13311432301998138,,,,,
4,,1329,,0.1342417448759079,,,,,
4,,1339,,0.13888515532016754,,,,,
4,,1349,,0.1372469961643219,,,,,
4,,1359,,0.13497748970985413,,,,,
4,,1369,,0.13002170622348785,,,,,
4,,1379,,0.132859006524086,,,,,
4,,1389,,0.13428862392902374,,,,,
4,,1399,,0.1370362490415573,,,,,
4,,1409,,0.13738204538822174,,,,,
4,,1419,,0.1387116014957428,,,,,
4,,1429,,0.1341819316148758,,,,,
4,,1439,,0.14123684167861938,,,,,
4,,1449,,0.1379537135362625,,,,,
4,,1459,,0.14211224019527435,,,,,
4,,1469,,0.13522771000862122,,,,,
4,,1479,,0.131317600607872,,,,,
4,,1489,,0.14005739986896515,,,,,
4,,1499,,0.14061328768730164,,,,,
4,,1509,,0.13616572320461273,,,,,
4,,1519,,0.1475394070148468,,,,,
4,,1529,,0.133566215634346,,,,,
4,,1539,,0.1328546553850174,,,,,
4,,1549,,0.12901435792446136,,,,,
4,,1559,,0.13450318574905396,,,,,
4,,1569,,0.13750767707824707,,,,,
4,,1579,,0.13394825160503387,,,,,
4,,1589,,0.14084459841251373,,,,,
4,,1599,,0.13626469671726227,,,,,
4,,1609,,0.1330479383468628,,,,,
4,,1619,,0.1320338398218155,,,,,
4,,1624,,,0.17120486497879028,0.7592512965202332,0.25865429639816284,0.45420435070991516,0.1058245301246643
4,,1624,0.13558214902877808,,,,,,
,0.001,1625,,,,,,,
5,,1629,,0.12917037308216095,,,,,
5,,1639,,0.13508476316928864,,,,,
5,,1649,,0.13460087776184082,,,,,
5,,1659,,0.1372506320476532,,,,,
5,,1669,,0.12670187652111053,,,,,
5,,1679,,0.13339082896709442,,,,,
5,,1689,,0.14212453365325928,,,,,
5,,1699,,0.13369852304458618,,,,,
5,,1709,,0.12894217669963837,,,,,
5,,1719,,0.13092918694019318,,,,,
5,,1729,,0.1323501020669937,,,,,
5,,1739,,0.13571777939796448,,,,,
5,,1749,,0.13546177744865417,,,,,
5,,1759,,0.12759174406528473,,,,,
5,,1769,,0.1339821070432663,,,,,
5,,1779,,0.13662691414356232,,,,,
5,,1789,,0.13857409358024597,,,,,
5,,1799,,0.12991712987422943,,,,,
5,,1809,,0.1302366554737091,,,,,
5,,1819,,0.12811700999736786,,,,,
5,,1829,,0.1294134110212326,,,,,
5,,1839,,0.14198298752307892,,,,,
5,,1849,,0.14012585580348969,,,,,
5,,1859,,0.13310232758522034,,,,,
5,,1869,,0.14110489189624786,,,,,
5,,1879,,0.1272497922182083,,,,,
5,,1889,,0.12761752307415009,,,,,
5,,1899,,0.13588708639144897,,,,,
5,,1909,,0.1321253627538681,,,,,
5,,1919,,0.13434135913848877,,,,,
5,,1929,,0.13655073940753937,,,,,
5,,1939,,0.14285945892333984,,,,,
5,,1949,,0.132782444357872,,,,,
5,,1949,,,0.1717827171087265,0.7495437264442444,0.2533057928085327,0.4585784375667572,0.10599339753389359
5,,1949,0.1352412849664688,,,,,,
,0.001,1950,,,,,,,
6,,1959,,0.13845695555210114,,,,,
6,,1969,,0.13109992444515228,,,,,
6,,1979,,0.13202358782291412,,,,,
6,,1989,,0.14079053699970245,,,,,
6,,1999,,0.13967661559581757,,,,,
6,,2009,,0.14010243117809296,,,,,
6,,2019,,0.1340758353471756,,,,,
6,,2029,,0.13275793194770813,,,,,
6,,2039,,0.1349114328622818,,,,,
6,,2049,,0.12507595121860504,,,,,
6,,2059,,0.13707570731639862,,,,,
6,,2069,,0.13492344319820404,,,,,
6,,2079,,0.1342722773551941,,,,,
6,,2089,,0.13065911829471588,,,,,
6,,2099,,0.13854916393756866,,,,,
6,,2109,,0.1332019567489624,,,,,
6,,2119,,0.13093732297420502,,,,,
6,,2129,,0.1342981904745102,,,,,
6,,2139,,0.1373567432165146,,,,,
6,,2149,,0.1339445412158966,,,,,
6,,2159,,0.1374971568584442,,,,,
6,,2169,,0.13158579170703888,,,,,
6,,2179,,0.1400708109140396,,,,,
6,,2189,,0.13745646178722382,,,,,
6,,2199,,0.127040833234787,,,,,
6,,2209,,0.12437687069177628,,,,,
6,,2219,,0.12926329672336578,,,,,
6,,2229,,0.13729360699653625,,,,,
6,,2239,,0.13103674352169037,,,,,
6,,2249,,0.13873541355133057,,,,,
6,,2259,,0.1421487182378769,,,,,
6,,2269,,0.13361455500125885,,,,,
6,,2274,,,0.18029339611530304,0.7241488099098206,0.25308120250701904,0.4602220058441162,0.1058761477470398
6,,2274,0.1346466839313507,,,,,,
,0.001,2275,,,,,,,
7,,2279,,0.13309219479560852,,,,,
7,,2289,,0.13283735513687134,,,,,
7,,2299,,0.12765789031982422,,,,,
7,,2309,,0.13232755661010742,,,,,
7,,2319,,0.13626039028167725,,,,,
7,,2329,,0.13443396985530853,,,,,
7,,2339,,0.1409132331609726,,,,,
7,,2349,,0.1333049088716507,,,,,
7,,2359,,0.1368970423936844,,,,,
7,,2369,,0.13721288740634918,,,,,
7,,2379,,0.13204562664031982,,,,,
7,,2389,,0.13506604731082916,,,,,
7,,2399,,0.13970302045345306,,,,,
7,,2409,,0.13239701092243195,,,,,
7,,2419,,0.1397659033536911,,,,,
7,,2429,,0.12773792445659637,,,,,
7,,2439,,0.13091300427913666,,,,,
7,,2449,,0.1415831744670868,,,,,
7,,2459,,0.12735141813755035,,,,,
7,,2469,,0.14074303209781647,,,,,
7,,2479,,0.13755618035793304,,,,,
7,,2489,,0.12900497019290924,,,,,
7,,2499,,0.12987066805362701,,,,,
7,,2509,,0.1344006508588791,,,,,
7,,2519,,0.1364240199327469,,,,,
7,,2529,,0.13555781543254852,,,,,
7,,2539,,0.1365230828523636,,,,,
7,,2549,,0.13914333283901215,,,,,
7,,2559,,0.12939579784870148,,,,,
7,,2569,,0.1387958526611328,,,,,
7,,2579,,0.13460005819797516,,,,,
7,,2589,,0.13250942528247833,,,,,
7,,2599,,0.1359252780675888,,,,,
7,,2599,,,0.1783880591392517,0.8073244690895081,0.26403549313545227,0.4641227424144745,0.10869181156158447
7,,2599,0.13434858620166779,,,,,,
,0.001,2600,,,,,,,
8,,2609,,0.13001948595046997,,,,,
8,,2619,,0.1387004405260086,,,,,
8,,2629,,0.1372528225183487,,,,,
8,,2639,,0.1366242915391922,,,,,
8,,2649,,0.13391591608524323,,,,,
8,,2659,,0.12874136865139008,,,,,
8,,2669,,0.12946024537086487,,,,,
8,,2679,,0.1346881091594696,,,,,
8,,2689,,0.1360190361738205,,,,,
8,,2699,,0.1345362365245819,,,,,
8,,2709,,0.14118850231170654,,,,,
8,,2719,,0.13151322305202484,,,,,
8,,2729,,0.1411294937133789,,,,,
8,,2739,,0.13515980541706085,,,,,
8,,2749,,0.128687784075737,,,,,
8,,2759,,0.13291634619235992,,,,,
8,,2769,,0.13703404366970062,,,,,
8,,2779,,0.13448049128055573,,,,,
8,,2789,,0.13541895151138306,,,,,
8,,2799,,0.1286705583333969,,,,,
8,,2809,,0.140357106924057,,,,,
8,,2819,,0.13039793074131012,,,,,
8,,2829,,0.12869328260421753,,,,,
8,,2839,,0.1301632672548294,,,,,
8,,2849,,0.13010363280773163,,,,,
8,,2859,,0.1227613165974617,,,,,
8,,2869,,0.13482765853405,,,,,
8,,2879,,0.13074727356433868,,,,,
8,,2889,,0.1366681307554245,,,,,
8,,2899,,0.13453058898448944,,,,,
8,,2909,,0.1367507427930832,,,,,
8,,2919,,0.12819503247737885,,,,,
8,,2924,,,0.1756795197725296,0.8063919544219971,0.2600233554840088,0.45161667466163635,0.10770672559738159
8,,2924,0.13381358981132507,,,,,,
,0.001,2925,,,,,,,
9,,2929,,0.13933831453323364,,,,,
9,,2939,,0.13566644489765167,,,,,
9,,2949,,0.13136743009090424,,,,,
9,,2959,,0.12443641573190689,,,,,
9,,2969,,0.12807483971118927,,,,,
9,,2979,,0.13646017014980316,,,,,
9,,2989,,0.1377800554037094,,,,,
9,,2999,,0.1305697113275528,,,,,
9,,3009,,0.12572260200977325,,,,,
9,,3019,,0.12711983919143677,,,,,
9,,3029,,0.1437607854604721,,,,,
9,,3039,,0.12430283427238464,,,,,
9,,3049,,0.13043513894081116,,,,,
9,,3059,,0.1332453489303589,,,,,
9,,3069,,0.13369601964950562,,,,,
9,,3079,,0.13578490912914276,,,,,
9,,3089,,0.14001135528087616,,,,,
9,,3099,,0.12418618053197861,,,,,
9,,3109,,0.13425754010677338,,,,,
9,,3119,,0.13367117941379547,,,,,
9,,3129,,0.12992635369300842,,,,,
9,,3139,,0.12740571796894073,,,,,
9,,3149,,0.13294287025928497,,,,,
9,,3159,,0.13395647704601288,,,,,
9,,3169,,0.13233394920825958,,,,,
9,,3179,,0.13232795894145966,,,,,
9,,3189,,0.13584201037883759,,,,,
9,,3199,,0.13547879457473755,,,,,
9,,3209,,0.1324070543050766,,,,,
9,,3219,,0.12748108804225922,,,,,
9,,3229,,0.12535597383975983,,,,,
9,,3239,,0.1304483860731125,,,,,
9,,3249,,0.1352517008781433,,,,,
9,,3249,,,0.18430018424987793,0.8761792778968811,0.2692965567111969,0.49225369095802307,0.11079777032136917
9,,3249,0.13319413363933563,,,,,,
